"","yearSeason","slugSeason","slugLeague","typeSeason","dateGame","idGame","numberGameTeamSeason","nameTeam","idTeam","isB2B","isB2BFirst","isB2BSecond","locationGame","slugMatchup","slugTeam","countDaysRestTeam","countDaysNextGameTeam","slugOpponent","slugTeamWinner","slugTeamLoser","outcomeGame","namePlayer","numberGamePlayerSeason","countDaysRestPlayer","countDaysNextGamePlayer","idPlayer","isWin","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","hasVideo","fg2m","fg2a","pctFG2","minutes","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","fpts","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"1",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Al Horford",1,120,120,201143,TRUE,4,7,0.571,3,5,0.6,NA,TRUE,1,2,0.5,26,0,0,0,3,3,5,1,1,0,2,11,19,28.1,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"2",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Jrue Holiday",1,120,120,201950,TRUE,7,9,0.778,4,6,0.666666666666667,NA,TRUE,3,3,1,31,0,0,2,2,4,4,1,0,0,2,18,23,31.8,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201950","https://stats.nba.com/media/players/230x185/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png","https://stats.nba.com/media/players/700/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png"
"3",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Neemias Queta",1,120,120,1629674,TRUE,0,0,NA,0,0,0,NA,TRUE,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1629674","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://stats.nba.com/media/players/700/1629674.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"4",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Xavier Tillman",1,120,120,1630214,TRUE,1,6,0.167,0,3,0,NA,TRUE,1,3,0.333333333333333,18,0,0,3,4,7,2,0,0,0,1,2,-3,13.4,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630214","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://stats.nba.com/media/players/700/1630214.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"5",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Jordan Walsh",1,120,120,1641775,TRUE,0,1,0,0,1,0,NA,TRUE,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,-9,1.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1641775","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://stats.nba.com/media/players/700/1641775.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"6",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Derrick White",1,120,120,1628401,TRUE,8,13,0.615,6,10,0.6,1,TRUE,2,3,0.666666666666667,27,2,2,0,3,3,4,1,0,0,1,24,21,36.6,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628401","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://stats.nba.com/media/players/700/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png"
"7",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Luke Kornet",1,120,120,1628436,TRUE,2,3,0.667,0,0,0,NA,TRUE,2,3,0.666666666666667,19,0,0,2,1,3,1,1,1,0,0,4,2,15.1,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628436","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://stats.nba.com/media/players/700/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png"
"8",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Sam Hauser",1,120,120,1630573,TRUE,4,10,0.4,2,7,0.285714285714286,NA,TRUE,2,3,0.666666666666667,24,0,0,1,4,5,1,0,0,0,2,10,6,17.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630573","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png","https://stats.nba.com/media/players/700/1630573.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"9",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Jayson Tatum",1,120,120,1628369,TRUE,14,18,0.778,8,11,0.727272727272727,0.5,TRUE,6,7,0.857142857142857,30,1,2,0,4,4,10,1,1,1,1,37,26,61.8,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"10",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Jaylen Brown",1,120,120,1627759,TRUE,7,18,0.389,5,9,0.555555555555556,1,TRUE,2,9,0.222222222222222,30,4,4,2,5,7,1,1,0,1,3,23,23,34.9,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
"11",2025,"2024-25","NBA","Regular Season",2024-10-22,22400061,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. NYK","BOS",120,1,"NYK","BOS","NYK","W","Payton Pritchard",1,120,120,1630202,TRUE,1,10,0.1,1,9,0.111111111111111,NA,TRUE,0,1,0,25,0,0,1,3,4,4,0,0,1,2,3,7,12.8,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"12",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Jrue Holiday",2,1,1,201950,TRUE,1,4,0.25,0,1,0,1,TRUE,1,3,0.333333333333333,23,5,5,0,2,2,1,0,0,2,3,7,14,8.9,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201950","https://stats.nba.com/media/players/230x185/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png","https://stats.nba.com/media/players/700/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png"
"13",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Jayson Tatum",2,1,1,1628369,TRUE,9,20,0.45,3,11,0.272727272727273,0.571,TRUE,6,9,0.666666666666667,29,4,7,2,9,11,6,1,0,1,1,25,14,49.2,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"14",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Derrick White",2,1,1,1628401,TRUE,6,11,0.545,4,7,0.571428571428571,0.75,TRUE,2,4,0.5,29,3,4,1,3,4,4,1,0,1,1,19,33,31.8,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628401","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://stats.nba.com/media/players/700/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png"
"15",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Neemias Queta",2,1,3,1629674,TRUE,5,7,0.714,0,1,0,1,TRUE,5,6,0.833333333333333,14,2,2,4,3,7,0,0,0,1,4,12,6,19.4,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1629674","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png","https://stats.nba.com/media/players/700/1629674.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"16",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Jaden Springer",1,120,120,1630531,TRUE,0,1,0,0,0,0,0.5,TRUE,0,1,0,6,1,2,2,1,3,1,0,0,0,0,1,-8,6.1,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630531","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png","https://stats.nba.com/media/players/700/1630531.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"17",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","JD Davison",1,120,120,1631120,TRUE,0,1,0,0,1,0,NA,TRUE,0,0,0,8,0,0,0,1,1,1,0,0,3,1,0,-10,-0.3,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1631120","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png","https://stats.nba.com/media/players/700/1631120.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"18",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Baylor Scheierman",1,120,120,1631248,TRUE,1,3,0.333,0,2,0,1,TRUE,1,1,1,8,2,2,0,1,1,0,0,0,0,1,4,-10,5.2,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1631248","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631248.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631248.png","https://stats.nba.com/media/players/700/1631248.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"19",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Jordan Walsh",2,1,3,1641775,TRUE,0,3,0,0,2,0,NA,TRUE,0,1,0,10,0,0,0,0,0,0,0,1,0,1,0,-10,3,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1641775","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://stats.nba.com/media/players/700/1641775.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"20",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Drew Peterson",1,120,120,1641809,TRUE,0,0,NA,0,0,0,NA,TRUE,0,0,0,4,0,0,0,1,1,0,1,2,1,0,0,-7,9.2,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1641809","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641809.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641809.png","https://stats.nba.com/media/players/700/1641809.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"21",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Jaylen Brown",2,1,1,1627759,TRUE,10,20,0.5,3,6,0.5,0.8,TRUE,7,14,0.5,30,4,5,1,7,8,3,4,0,2,1,27,22,51.1,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
"22",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Xavier Tillman",2,1,1,1630214,TRUE,3,4,0.75,2,3,0.666666666666667,NA,TRUE,1,1,1,15,0,0,0,1,1,1,0,0,1,1,8,15,9.7,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630214","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://stats.nba.com/media/players/700/1630214.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"23",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Al Horford",2,1,1,201143,TRUE,0,2,0,0,1,0,NA,TRUE,0,1,0,20,0,0,1,4,5,1,0,0,2,0,0,17,5.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"24",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Luke Kornet",2,1,1,1628436,TRUE,2,3,0.667,0,0,0,NA,TRUE,2,3,0.666666666666667,16,0,0,1,3,4,1,0,0,0,4,4,13,10.3,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628436","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://stats.nba.com/media/players/700/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png"
"25",2025,"2024-25","NBA","Regular Season",2024-10-24,22400073,2,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ WAS","BOS",1,1,"WAS","BOS","WAS","W","Payton Pritchard",2,1,1,1630202,TRUE,5,11,0.455,5,10,0.5,NA,TRUE,0,1,0,28,0,0,0,1,1,2,0,0,0,1,15,11,19.2,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"26",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Al Horford",3,1,1,201143,TRUE,6,10,0.6,5,8,0.625,NA,TRUE,1,2,0.5,32,0,0,2,3,5,1,3,0,0,0,17,21,33.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"27",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Derrick White",3,1,1,1628401,TRUE,6,14,0.429,0,6,0,1,TRUE,6,8,0.75,39,5,5,2,4,6,3,0,3,1,2,17,7,36.7,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628401","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png","https://stats.nba.com/media/players/700/1628401.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png"
"28",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Payton Pritchard",3,1,1,1630202,TRUE,5,8,0.625,5,7,0.714285714285714,1,TRUE,0,1,0,19,4,4,0,2,2,0,1,0,0,1,19,-5,24.4,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"29",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Jrue Holiday",3,1,1,201950,TRUE,2,5,0.4,2,3,0.666666666666667,0.5,TRUE,0,2,0,36,1,2,1,2,3,4,0,1,3,2,7,-2,16.6,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201950","https://stats.nba.com/media/players/230x185/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png","https://stats.nba.com/media/players/700/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png"
"30",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Jaylen Brown",3,1,1,1627759,TRUE,6,24,0.25,3,9,0.333333333333333,0.9,TRUE,3,15,0.2,38,9,10,3,7,10,5,1,0,2,2,24,11,44.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
"31",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Jayson Tatum",3,1,1,1628369,TRUE,12,26,0.462,6,13,0.461538461538462,0.778,TRUE,6,13,0.461538461538462,38,7,9,1,3,4,2,2,1,1,5,37,1,52.8,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"32",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Luke Kornet",3,1,1,1628436,TRUE,0,1,0,0,0,0,NA,TRUE,0,1,0,19,0,0,3,1,4,3,1,1,2,2,0,-5,13.3,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1628436","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png","https://stats.nba.com/media/players/700/1628436.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png"
"33",2025,"2024-25","NBA","Regular Season",2024-10-26,22400089,3,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ DET","BOS",1,1,"DET","BOS","DET","W","Xavier Tillman",3,1,1,1630214,TRUE,1,2,0.5,1,2,0.5,NA,TRUE,0,0,0,18,0,0,1,2,3,1,2,0,1,2,3,2,13.1,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1630214","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png","https://stats.nba.com/media/players/700/1630214.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"34",2025,"2024-25","NBA","Regular Season",2024-10-28,22400104,4,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. MIL","BOS",1,1,"MIL","BOS","MIL","W","Al Horford",4,1,1,201143,TRUE,4,5,0.8,2,2,1,NA,TRUE,2,3,0.666666666666667,27,0,0,0,5,5,1,0,2,0,2,10,6,23.5,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"35",2025,"2024-25","NBA","Regular Season",2024-10-28,22400104,4,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"H","BOS vs. MIL","BOS",1,1,"MIL","BOS","MIL","W","Jordan Walsh",3,3,1,1641775,TRUE,1,3,0.333,0,2,0,NA,TRUE,1,1,1,13,0,0,1,2,3,0,0,0,0,1,2,10,5.6,"https://stats.nba.com/media/img/teams/logos/season/2024-25/BOS_logo.svg","https://stats.nba.com/player/1641775","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641775.png","https://stats.nba.com/media/players/700/1641775.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
