"","yearSeason","slugSeason","slugLeague","typeSeason","dateGame","idGame","numberGameTeamSeason","nameTeam","idTeam","isB2B","isB2BFirst","isB2BSecond","locationGame","slugMatchup","slugTeam","countDaysRestTeam","countDaysNextGameTeam","slugOpponent","slugTeamWinner","slugTeamLoser","outcomeGame","namePlayer","numberGamePlayerSeason","countDaysRestPlayer","countDaysNextGamePlayer","idPlayer","isWin","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","hasVideo","fg2m","fg2a","pctFG2","minutes","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","fpts","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"1",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Romeo Langford",1,120,120,1629641,FALSE,4,6,0.667,2,3,0.666666666666667,NA,TRUE,2,3,0.666666666666667,23,0,0,2,1,3,0,1,0,3,2,10,-14,13.6,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629641","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png","https://stats.nba.com/media/players/700/1629641.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"2",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Grant Williams",1,120,120,1629684,FALSE,6,9,0.667,3,5,0.6,NA,TRUE,3,4,0.75,31,0,0,0,5,5,4,1,1,2,5,15,-5,31,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629684","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://stats.nba.com/media/players/700/1629684.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"3",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Aaron Nesmith",1,120,120,1630174,FALSE,0,4,0,0,3,0,NA,TRUE,0,1,0,11,0,0,1,1,2,1,0,0,0,2,0,-14,3.9,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630174","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://stats.nba.com/media/players/700/1630174.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"4",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Payton Pritchard",1,120,120,1630202,FALSE,0,3,0,0,2,0,NA,TRUE,0,1,0,11,0,0,3,2,5,2,0,1,0,1,0,4,12,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"5",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Dennis Schroder",1,120,120,203471,FALSE,5,16,0.313,1,4,0.25,0.5,TRUE,4,12,0.333333333333333,32,1,2,2,1,3,8,2,0,2,3,12,-16,31.6,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203471","https://stats.nba.com/media/players/230x185/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png","https://stats.nba.com/media/players/700/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png"
"6",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Marcus Smart",1,120,120,203935,FALSE,5,14,0.357,5,11,0.454545454545455,NA,TRUE,0,3,0,46,0,0,0,8,8,6,2,0,4,3,15,1,35.6,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203935","https://stats.nba.com/media/players/230x185/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://stats.nba.com/media/players/700/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png"
"7",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Robert Williams III",1,120,120,1629057,FALSE,5,5,1,0,0,0,0.75,TRUE,5,5,1,45,6,8,3,7,10,3,3,5,0,1,16,11,56.5,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629057","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://stats.nba.com/media/players/700/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png"
"8",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Jayson Tatum",1,120,120,1628369,FALSE,7,30,0.233,2,15,0.133333333333333,0.8,TRUE,5,15,0.333333333333333,45,4,5,4,7,11,4,1,1,3,2,20,-3,42.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"9",2022,"2021-22","NBA","Regular Season",2021-10-20,22100005,1,"Boston Celtics",1610612738,FALSE,FALSE,FALSE,"A","BOS @ NYK","BOS",120,1,"NYK","NYK","BOS","L","Jaylen Brown",1,120,120,1627759,FALSE,16,30,0.533,8,14,0.571428571428571,0.75,TRUE,8,16,0.5,46,6,8,0,9,9,6,3,1,4,5,46,16,73.8,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
"10",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Jayson Tatum",2,1,1,1628369,FALSE,8,14,0.571,2,4,0.5,0,TRUE,6,10,0.6,30,0,1,0,6,6,4,0,2,5,3,18,-12,32.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"11",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Marcus Smart",2,1,1,203935,FALSE,0,6,0,0,4,0,NA,TRUE,0,2,0,29,0,0,0,0,0,5,2,1,2,2,0,-12,14.5,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203935","https://stats.nba.com/media/players/230x185/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://stats.nba.com/media/players/700/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png"
"12",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Al Horford",1,120,120,201143,FALSE,5,12,0.417,0,3,0,1,TRUE,5,9,0.555555555555556,25,1,1,1,10,11,2,0,5,1,1,11,-7,41.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"13",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Josh Richardson",1,120,120,1626196,FALSE,4,7,0.571,4,4,1,NA,TRUE,0,3,0,21,0,0,1,1,2,0,1,0,0,2,12,-19,17.4,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1626196","https://stats.nba.com/media/players/230x185/1626196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png","https://stats.nba.com/media/players/700/1626196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png"
"14",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Romeo Langford",2,1,7,1629641,FALSE,2,5,0.4,2,3,0.666666666666667,NA,TRUE,0,2,0,16,0,0,2,0,2,0,1,0,2,2,6,-23,9.4,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629641","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png","https://stats.nba.com/media/players/700/1629641.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"15",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Robert Williams III",2,1,1,1629057,FALSE,4,7,0.571,0,0,0,1,TRUE,4,7,0.571428571428571,28,1,1,3,3,6,0,1,3,2,1,9,-3,26.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629057","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://stats.nba.com/media/players/700/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png"
"16",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Grant Williams",2,1,1,1629684,FALSE,2,3,0.667,1,1,1,NA,TRUE,1,2,0.5,10,0,0,0,1,1,1,0,1,1,1,5,-13,9.7,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629684","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://stats.nba.com/media/players/700/1629684.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"17",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Enes Freedom",1,120,120,202683,FALSE,1,2,0.5,0,0,0,NA,TRUE,1,2,0.5,5,0,0,1,0,1,0,0,0,0,0,2,-15,3.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/202683","https://stats.nba.com/media/players/230x185/202683.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png","https://stats.nba.com/media/players/700/202683.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png"
"18",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Jaylen Brown",2,1,2,1627759,FALSE,3,13,0.231,0,7,0,0.75,TRUE,3,6,0.5,28,3,4,0,4,4,0,0,0,5,2,9,3,8.8,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
"19",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Dennis Schroder",2,1,1,203471,FALSE,1,4,0.25,0,2,0,1,TRUE,1,2,0.5,23,2,2,0,4,4,4,1,0,4,2,4,-5,13.8,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203471","https://stats.nba.com/media/players/230x185/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png","https://stats.nba.com/media/players/700/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png"
"20",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Juancho Hernangomez",1,120,120,1627823,FALSE,1,3,0.333,1,1,1,0.5,TRUE,0,2,0,4,1,2,2,1,3,0,0,0,3,1,4,-12,4.6,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1627823","https://stats.nba.com/media/players/230x185/1627823.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png","https://stats.nba.com/media/players/700/1627823.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png"
"21",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Payton Pritchard",2,1,1,1630202,FALSE,1,4,0.25,1,3,0.333333333333333,NA,TRUE,0,1,0,16,0,0,0,2,2,2,0,0,0,2,3,-30,8.4,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"22",2022,"2021-22","NBA","Regular Season",2021-10-22,22100020,2,"Boston Celtics",1610612738,FALSE,TRUE,FALSE,"H","BOS vs. TOR","BOS",1,1,"TOR","TOR","BOS","L","Aaron Nesmith",2,1,1,1630174,FALSE,0,2,0,0,2,0,NA,TRUE,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,-12,1.5,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630174","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://stats.nba.com/media/players/700/1630174.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"23",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Dennis Schroder",3,1,0,203471,TRUE,7,14,0.5,1,4,0.25,0.75,TRUE,6,10,0.6,33,3,4,1,4,5,5,1,0,4,4,18,15,30.5,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203471","https://stats.nba.com/media/players/230x185/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png","https://stats.nba.com/media/players/700/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png"
"24",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Marcus Smart",3,1,0,203935,TRUE,3,8,0.375,1,5,0.2,1,TRUE,2,3,0.666666666666667,36,1,1,0,6,6,5,3,0,1,4,8,12,30.7,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203935","https://stats.nba.com/media/players/230x185/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://stats.nba.com/media/players/700/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png"
"25",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Grant Williams",3,1,0,1629684,TRUE,6,8,0.75,5,7,0.714285714285714,0.5,TRUE,1,1,1,31,1,2,1,2,3,2,0,0,0,2,18,8,24.6,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629684","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://stats.nba.com/media/players/700/1629684.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"26",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Josh Richardson",2,1,0,1626196,TRUE,3,8,0.375,1,5,0.2,NA,TRUE,2,3,0.666666666666667,19,0,0,0,2,2,2,0,1,2,1,7,2,13.4,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1626196","https://stats.nba.com/media/players/230x185/1626196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png","https://stats.nba.com/media/players/700/1626196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png"
"27",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Aaron Nesmith",3,1,7,1630174,TRUE,0,4,0,0,4,0,NA,TRUE,0,0,0,12,0,0,1,1,2,1,1,0,1,3,0,-9,5.9,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630174","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png","https://stats.nba.com/media/players/700/1630174.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"28",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Al Horford",2,1,2,201143,TRUE,4,12,0.333,1,6,0.166666666666667,0.889,TRUE,3,6,0.5,30,8,9,2,8,10,1,3,3,1,3,17,18,47.5,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
"29",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Jayson Tatum",3,1,0,1628369,TRUE,12,24,0.5,4,11,0.363636363636364,0.75,TRUE,8,13,0.615384615384615,37,3,4,0,9,9,2,1,1,1,4,31,4,49.8,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1628369","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/media/players/700/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
"30",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Payton Pritchard",3,1,0,1630202,TRUE,2,6,0.333,2,5,0.4,NA,TRUE,0,1,0,16,0,0,1,2,3,3,0,0,1,1,6,0,13.1,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"31",2022,"2021-22","NBA","Regular Season",2021-10-24,22100037,3,"Boston Celtics",1610612738,TRUE,FALSE,FALSE,"A","BOS @ HOU","BOS",1,0,"HOU","BOS","HOU","W","Robert Williams III",3,1,0,1629057,TRUE,1,2,0.5,0,0,0,NA,TRUE,1,2,0.5,28,0,0,0,3,3,1,1,1,0,0,2,0,13.1,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629057","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png","https://stats.nba.com/media/players/700/1629057.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png"
"32",2022,"2021-22","NBA","Regular Season",2021-10-25,22100041,4,"Boston Celtics",1610612738,TRUE,FALSE,TRUE,"A","BOS @ CHA","BOS",0,1,"CHA","BOS","CHA","W","Grant Williams",4,0,1,1629684,TRUE,3,6,0.5,1,4,0.25,1,TRUE,2,2,1,25,2,2,0,1,1,2,1,1,0,2,9,-5,19.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1629684","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png","https://stats.nba.com/media/players/700/1629684.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"33",2022,"2021-22","NBA","Regular Season",2021-10-25,22100041,4,"Boston Celtics",1610612738,TRUE,FALSE,TRUE,"A","BOS @ CHA","BOS",0,1,"CHA","BOS","CHA","W","Payton Pritchard",4,0,4,1630202,TRUE,1,3,0.333,1,3,0.333333333333333,NA,TRUE,0,0,0,14,0,0,1,1,2,2,0,0,1,3,3,-5,7.4,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1630202","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png","https://stats.nba.com/media/players/700/1630202.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"34",2022,"2021-22","NBA","Regular Season",2021-10-25,22100041,4,"Boston Celtics",1610612738,TRUE,FALSE,TRUE,"A","BOS @ CHA","BOS",0,1,"CHA","BOS","CHA","W","Dennis Schroder",4,0,1,203471,TRUE,6,14,0.429,4,9,0.444444444444444,0.875,TRUE,2,5,0.4,36,7,8,0,6,6,8,0,1,1,3,23,12,44.2,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203471","https://stats.nba.com/media/players/230x185/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png","https://stats.nba.com/media/players/700/203471.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png"
"35",2022,"2021-22","NBA","Regular Season",2021-10-25,22100041,4,"Boston Celtics",1610612738,TRUE,FALSE,TRUE,"A","BOS @ CHA","BOS",0,1,"CHA","BOS","CHA","W","Marcus Smart",4,0,1,203935,TRUE,3,12,0.25,1,9,0.111111111111111,NA,TRUE,2,3,0.666666666666667,38,0,0,0,4,4,5,3,1,2,1,7,13,29.3,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/203935","https://stats.nba.com/media/players/230x185/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://stats.nba.com/media/players/700/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png"
"36",2022,"2021-22","NBA","Regular Season",2021-10-25,22100041,4,"Boston Celtics",1610612738,TRUE,FALSE,TRUE,"A","BOS @ CHA","BOS",0,1,"CHA","BOS","CHA","W","Jaylen Brown",3,2,1,1627759,TRUE,12,20,0.6,3,7,0.428571428571429,0.75,TRUE,9,13,0.692307692307692,38,3,4,3,6,9,3,3,1,3,3,30,12,54.3,"https://stats.nba.com/media/img/teams/logos/season/2021-22/BOS_logo.svg","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/media/players/700/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
